t_us,ch1,ch2,ch3,ch4,label
328000,3676,2022,1062,1800,center
332000,3648,1991,1112,1891,center
336000,3608,1944,1161,2058,center
340000,3598,1961,1137,2028,center
344000,3674,2048,1035,1848,center
348000,3680,2048,1104,1867,center
352000,3624,1977,1133,1972,center
356000,3668,1946,1136,2010,center
360000,3650,1976,935,1970,center
364000,3638,1980,1147,2000,center
368000,3618,1975,1134,1978,center
372000,3682,1948,1072,1954,center
376000,3676,1976,1140,1920,center
380000,3646,1981,1132,1931,center
384000,3664,1996,1116,1931,center
388000,3658,1968,1078,1911,center
392000,3650,1974,1136,1897,center
396000,3502,1953,1119,1913,center
400000,3680,1944,1118,1917,center
404000,3666,1966,1144,1902,center
408000,3640,1962,1128,1912,center
412000,3626,1958,1121,1906,center
416000,3668,1971,1130,1920,center
420000,3690,1974,1148,1929,center
424000,3638,1971,1130,1924,center
428000,3698,1940,1142,1922,center
432000,3674,1970,1136,1930,center
436000,3662,1970,1135,1923,center
440000,3572,1966,1120,1923,center
444000,3670,1942,1111,1924,center
448000,3654,1975,1136,1932,center
452000,3650,1978,1130,1936,center
456000,3634,1963,1113,1916,center
460000,3702,1967,1065,1917,center
464000,3659,1963,1138,1920,center
468000,3714,1956,1131,1929,center
472000,3686,1938,1118,1914,center
476000,3654,1965,1124,1903,center
480000,3648,1954,1134,1928,center
484000,3590,1952,1130,1934,center
488000,3662,1955,1115,1920,center
492000,3658,1954,1137,1892,center
496000,3648,1954,1133,1925,center
500000,3618,1967,1125,1932,center
504000,3674,1959,1063,1918,center
508000,3654,1948,1134,1924,center
512000,3584,1946,1126,1927,center
516000,3678,1943,1110,1926,center
520000,3648,1948,1143,1902,center
524000,3629,1936,1126,1930,center
528000,3682,1892,1115,1925,center
532000,3674,1938,1068,1938,center
536000,3640,1915,1137,1915,center
540000,3534,1936,1124,1922,center
544000,3677,1914,1114,1924,center
548000,3654,1947,1168,1926,center
552000,3642,1949,1140,1941,center
556000,3562,1947,1127,1920,center
560000,3676,1949,1062,1917,center
564000,3654,1930,1148,1933,center
568000,3626,1948,1135,1942,center
572000,3684,1931,1121,1926,center
576000,3676,1955,1074,1911,center
580000,3638,1949,1133,1934,center
584000,3509,1956,1116,1944,center
588000,3688,1940,1008,1938,center
592000,3655,1968,1140,1936,center
596000,3652,1961,1124,1947,center
600000,3712,1926,1128,1952,center
604000,3680,1968,1073,1946,center
608000,3666,1952,1139,1932,center
612000,3590,1953,1136,1942,center
616000,3692,1963,1122,1964,center
620000,3667,1962,1089,1944,center
624000,3654,1964,1146,1958,center
628000,3698,1957,1135,1962,center
632000,3686,1968,1086,1968,center
636000,3668,1970,1155,1952,center
640000,3641,1960,1144,1968,center
644000,3608,1962,1136,1958,center
648000,3681,1977,1090,1966,center
652000,3650,1938,1150,1998,center
656000,3626,1934,1149,1981,center
660000,3690,1955,1134,1970,center
664000,3668,1941,1174,1982,center
668000,3640,1936,1167,1993,center
672000,3690,1909,1142,1986,center
676000,3680,1945,1152,1982,center
680000,3662,1934,1164,1970,center
684000,3606,1932,1152,1998,center
688000,3680,1930,1107,1988,center
692000,3660,1936,1167,2001,center
696000,3550,1936,1147,1978,center
700000,3688,1931,1149,1986,center
704000,3663,1945,1167,1972,center
708000,3646,1945,1161,1984,center
712000,3626,1937,1146,1973,center
716000,3686,1948,1091,1964,center
720000,3671,1949,1174,1930,center
724000,3542,1945,1154,1971,center
728000,3684,1977,1132,1952,center
732000,3681,1954,1177,1956,center
736000,3656,1944,1160,1974,center
740000,3566,1940,1147,1948,center
744000,3680,1942,1135,1946,center
748000,3666,1946,1166,1980,center
752000,3576,1948,1158,1966,center
756000,3696,1938,1141,1954,center
760000,3682,1963,1172,1943,center
764000,3670,1956,1152,1946,center
768000,3594,1956,1142,1946,center
772000,3686,1950,1026,1948,center
776000,3673,1966,1156,1936,center
780000,3660,1962,1152,1947,center
784000,3708,1926,1135,1926,center
788000,3706,1968,1092,1930,center
792000,3656,1960,1152,1937,center
796000,3712,1938,1136,1922,center
800000,3692,1968,931,1922,center
804000,3676,1974,1155,1936,center
808000,3602,1955,1137,1926,center
812000,3682,1952,1136,1905,center
816000,3680,1954,1152,1907,center
820000,3662,1958,1145,1911,center
824000,3654,1964,1130,1896,center
828000,3684,1958,1062,1877,center
832000,3670,1954,1147,1888,center
836000,3566,1949,1133,1882,center
840000,3704,1957,1090,1883,center
844000,3672,1917,1137,1869,center
848000,3662,1940,1129,1883,center
852000,3724,1906,1128,1882,center
856000,3690,1953,1158,1882,center
860000,3656,1928,1132,1870,center
864000,3638,1913,1128,1878,center
868000,3690,1866,1115,1887,center
872000,3672,1935,1140,1884,center
876000,3652,1928,1138,1892,center
880000,3578,1918,1112,1888,center
884000,3686,1950,1156,1892,center
888000,3652,1926,1140,1892,center
892000,3634,1928,1132,1903,center
896000,3690,1908,1115,1898,center
900000,3664,1922,1140,1903,center
904000,3656,1924,1150,1920,center
908000,3586,1929,1131,1920,center
912000,3670,1930,1149,1905,center
916000,3656,1926,1134,1898,center
920000,3586,1920,1156,1930,center
924000,3680,1907,1123,1938,center
928000,3662,1929,1137,1919,center
932000,3644,1926,1148,1936,center
936000,3570,1928,1139,1950,center
940000,3680,1938,1014,1956,center
944000,3674,1940,1158,1959,center
948000,3650,1931,1153,1933,center
952000,3696,1908,1136,1958,center
956000,3676,1925,1130,1940,center
960000,3661,1919,1156,1953,center
964000,3602,1918,1140,1935,center
968000,3680,1937,1080,1954,center
972000,3656,1910,1158,1940,center
976000,3622,1927,1150,1962,center
980000,3686,1908,1134,1948,center
984000,3682,1931,1149,1948,center
988000,3650,1928,1154,1964,center
992000,3524,1932,1148,1970,center
996000,3682,1920,1072,1954,center
1000000,3672,1936,1164,1958,center
1004000,3656,1933,1158,1968,center
1008000,3702,1925,1150,1943,center
1012000,3694,1945,1128,1952,center
1016000,3699,1947,1156,1960,center
1020000,3579,1933,1150,1952,center
1024000,3702,1936,1158,1954,center
1028000,3680,1952,1165,1938,center
1032000,3666,1947,1150,1937,center
1036000,3704,1952,1082,1932,center
1040000,3664,1942,1157,1937,center
1044000,3658,1942,1148,1927,center
1048000,3708,1952,1131,1916,center
1052000,3668,1942,1084,1903,center
1056000,3668,1953,1152,1921,center
1060000,3562,1928,1143,1919,center
1064000,3690,1928,1072,1905,center
1068000,3662,1906,1150,1906,center
1072000,3650,1904,1140,1914,center
1076000,3694,1882,1157,1914,center
1080000,3676,1917,1174,1900,center
1084000,3644,1906,1139,1893,center
1088000,3585,1903,1132,1910,center
1092000,3672,1920,1066,1914,center
1096000,3652,1907,1147,1906,center
1100000,3650,1915,1126,1911,center
1104000,3682,1926,1084,1911,center
1108000,3650,1906,1150,1911,center
1112000,3643,1906,1144,1926,center
1116000,3524,1898,1128,1916,center
1120000,3658,1914,1094,1910,center
1124000,3650,1926,1146,1910,center
1128000,3581,1943,1069,1932,center
1132000,3692,1915,1134,1918,center
1136000,3680,1942,1158,1894,center
1140000,3652,1942,1144,1928,center
1144000,3628,1930,1134,1928,center
1148000,3687,1942,1098,1920,center
1152000,3662,1924,1147,1900,center
1156000,3558,1923,1141,1935,center
1160000,3690,1892,1130,1934,center
1164000,3674,1925,1109,1914,center
1168000,3655,1921,1147,1936,center
1172000,3584,1908,1152,1938,center
1176000,3682,1908,1080,1940,center
1180000,3652,1910,1154,1922,center
1184000,3648,1908,1148,1934,center
1188000,3674,1875,1134,1936,center
1192000,3683,1911,1096,1940,center
1196000,3635,1900,1155,1938,center
1200000,3578,1928,1147,1938,center
1204000,3660,1910,1106,1936,center
1208000,3654,1916,1155,1926,center
1212000,3641,1920,1160,1958,center
1216000,3596,1911,1140,1945,center
1220000,3664,1920,1156,1940,center
1224000,3633,1918,1160,1974,center
1228000,3624,1902,1149,1950,center
1232000,3674,1913,1096,1940,center
1236000,3661,1903,1156,1920,center
1240000,3608,1908,1152,1947,center
1244000,3665,1890,1142,1947,center
1248000,3636,1921,1109,1916,center
1252000,3631,1918,1145,1939,center
1256000,3678,1914,1143,1945,center
1260000,3667,1933,1081,1944,center
1264000,3652,1926,1167,1944,center
1268000,3555,1928,1150,1944,center
1272000,3688,1906,1138,1939,center
1276000,3680,1930,1211,1916,center
1280000,3657,1928,1162,1953,center
1284000,3530,1914,1148,1930,center
1288000,3662,1914,1152,1914,center
1292000,3653,1899,1160,1926,center
1296000,3598,1889,1152,1940,center
1300000,3594,1872,1143,1935,center
1304000,3644,1885,1079,1920,center
1308000,3626,1875,1148,1926,center
1312000,3516,1866,1146,1942,center
1316000,3650,1866,1124,1924,center
1320000,3626,1859,1157,1908,center
1324000,3610,1854,1148,1929,center
1328000,3573,1859,1144,1930,center
1332000,3634,1856,1100,1912,center
1336000,3603,1850,1132,1926,center
1340000,3506,1839,1138,1922,center
1344000,3634,1842,1126,1925,center
1348000,3619,1840,1153,1900,center
1352000,3594,1831,1141,1909,center
1356000,3575,1790,1136,1915,center
1360000,3609,1826,867,1903,center
1364000,3600,1830,1155,1901,center
1368000,3550,1826,1154,1904,center
1372000,3624,1791,1118,1894,center
1376000,3603,1818,1148,1902,center
1380000,3584,1824,1142,1911,center
1384000,3530,1795,1128,1894,center
1388000,3610,1834,900,1891,center
1392000,3586,1827,1150,1918,center
1396000,3436,1826,1140,1912,center
1400000,3616,1833,1075,1908,center
1404000,3588,1843,1152,1890,center
1408000,3570,1827,1149,1913,center
1412000,3510,1847,1138,1917,center
1416000,3616,1845,1167,1910,center
1420000,3592,1841,1159,1890,center
1424000,3556,1830,1138,1894,center
1428000,3612,1827,1116,1881,center
1432000,3602,1843,1114,1882,center
1436000,3570,1846,1132,1909,center
1440000,3618,1826,1116,1900,center
1444000,3600,1866,1154,1898,center
1448000,3586,1864,1144,1922,center
1452000,3589,1857,1130,1912,center
1456000,3602,1860,1031,1901,center
1460000,3596,1881,1154,1903,center
1464000,3584,1874,1147,1926,center
1468000,3622,1848,1135,1920,center
1472000,3616,1880,1097,1912,center
1476000,3590,1886,1162,1923,center
1480000,3548,1866,1138,1924,center
1484000,3616,1872,1113,1916,center
1488000,3602,1879,1154,1902,center
1492000,3570,1883,1132,1906,center
1496000,3544,1865,1138,1913,center
1500000,3610,1886,1102,1911,center
1504000,3589,1878,1150,1899,center
1508000,3471,1864,1127,1910,center
1512000,3606,1862,1125,1920,center
1516000,3594,1884,1155,1910,center
1520000,3572,1880,1148,1928,center
1524000,3544,1864,1123,1930,center
1528000,3603,1884,1073,1927,center
1532000,3584,1883,1159,1922,center
1536000,3606,1885,1156,1928,center
1540000,3602,1860,1124,1923,center
1544000,3600,1888,1159,1923,center
1548000,3542,1888,1149,1940,center
1552000,3506,1895,1134,1932,center
1556000,3614,1902,1082,1927,center
1560000,3570,1898,1154,1917,center
1564000,3552,1895,1151,1948,center
1568000,3610,1880,1134,1942,center
1572000,3602,1908,1165,1929,center
1576000,3586,1898,1154,1938,center
1580000,3632,1866,1136,1938,center
1584000,3598,1942,1144,1939,center
1588000,3600,1912,1155,1934,center
1592000,3514,1908,1146,1930,center
1596000,3611,1916,1122,1928,center
1600000,3590,1919,1155,1927,center
1604000,3590,1922,1145,1929,center
1608000,3531,1910,1136,1926,center
1612000,3606,1920,1106,1929,center
1616000,3604,1920,1156,1952,center
1620000,3531,1922,1144,1933,center
1624000,3624,1888,1134,1923,center
1628000,3604,1911,1157,1920,center
1632000,3586,1908,1155,1936,center
1636000,3634,1883,1139,1924,center
1640000,3611,1918,1162,1914,center
1644000,3592,1931,1149,1924,center
1648000,3526,1918,1149,1926,center
1652000,3612,1939,1121,1926,center
1656000,3609,1936,1134,1906,center
1660000,3590,1937,1151,1926,center
1664000,3534,1929,1142,1929,center
1668000,3627,1950,1133,1925,center
1672000,3610,1935,1156,1892,center
1676000,3620,1936,1140,1914,center
1680000,3632,1933,1120,1916,center
1684000,3618,1934,1182,1920,center
1688000,3564,1942,1141,1918,center
1692000,3540,1924,1142,1924,center
1696000,3612,1938,1057,1898,center
1700000,3608,1941,1153,1910,center
1704000,3483,1940,1137,1931,center
1708000,3636,1924,1126,1904,center
1712000,3610,1934,1094,1880,center
1716000,3600,1937,1140,1916,center
1720000,3486,1938,1128,1914,center
1724000,3634,1943,1076,1899,center
1728000,3616,1925,1154,1872,center
1732000,3574,1928,1144,1888,center
1736000,3619,1908,1129,1909,center
1740000,3605,1930,1112,1886,center
1744000,3600,1928,1146,1905,center
1748000,3529,1919,1136,1907,center
1752000,3632,1929,1080,1904,center
1756000,3602,1926,1128,1885,center
1760000,3594,1915,1139,1902,center
1764000,3632,1897,1142,1907,center
1768000,3596,1916,1171,1908,center
1772000,3580,1914,1128,1914,center
1776000,3526,1904,1137,1906,center
1780000,3606,1876,1066,1906,center
1784000,3588,1910,1152,1927,center
1788000,3574,1900,1143,1922,center
1792000,3614,1834,1125,1918,center
1796000,3606,1908,1135,1906,center
1800000,3588,1906,1154,1930,center
1804000,3532,1904,1145,1922,center
1808000,3618,1888,1056,1904,center
1812000,3584,1902,1126,1879,center
1816000,3579,1912,1141,1915,center
1820000,3528,1888,1123,1918,center
1824000,3609,1912,1096,1914,center
1828000,3586,1906,1152,1912,center
1832000,3504,1907,1144,1923,center
1836000,3619,1880,1133,1916,center
1840000,3602,1916,1173,1903,center
1844000,3584,1906,1145,1928,center
1848000,3624,1895,1136,1918,center
1852000,3606,1906,1156,1926,center
1856000,3590,1906,1155,1922,center
1860000,3568,1900,1142,1915,center
1864000,3614,1871,1130,1915,center
1868000,3584,1910,1159,1944,center
1872000,3588,1912,1158,1933,center
1876000,3564,1910,1133,1914,center
1880000,3604,1920,1064,1910,center
1884000,3584,1917,1144,1905,center
1888000,3568,1934,1144,1934,center
1892000,3616,1908,1125,1888,center
1896000,3606,1929,1098,1917,center
1900000,3570,1927,1146,1926,center
1904000,3596,1928,1140,1931,center
1908000,3618,1931,1067,1919,center
1912000,3598,1918,1144,1861,center
1916000,3502,1922,1142,1924,center
1920000,3602,1919,1132,1926,center
1924000,3584,1918,1149,1914,center
1928000,3494,1926,1138,1926,center
1932000,3618,1903,1130,1926,center
1936000,3594,1932,896,1902,center
1940000,3578,1933,1144,1926,center
1944000,3506,1942,1122,1926,center
1948000,3616,1969,1120,1921,center
1952000,3584,1934,1149,1921,center
1956000,3494,1938,1148,1942,center
1960000,3628,1910,1123,1924,center
1964000,3608,1930,1156,1915,center
1968000,3592,1960,1152,1930,center
1972000,3513,1926,1141,1927,center
1976000,3618,1933,1078,1934,center
1980000,3589,1928,1148,1895,center
1984000,3623,1931,1139,1922,center
1988000,3609,1912,1126,1923,center
1992000,3610,1936,1158,1910,center
1996000,3588,1928,1141,1916,center
2000000,3604,1938,1104,1918,center
2004000,3646,1930,1150,1916,center
2008000,3580,1924,1142,1920,center
2012000,3690,1906,1130,1916,center
2016000,3622,1932,1161,1910,center
2020000,3588,1936,1146,1899,center
2024000,3566,1918,1140,1924,center
2028000,3622,1920,1128,1914,left
2032000,3594,1922,1150,1922,left
2036000,3582,1923,1146,1926,left
2040000,3588,1926,1130,1928,left
2044000,3600,1934,1117,1924,left
2048000,3592,1929,1150,1928,left
2052000,3500,1922,1135,1925,left
2056000,3634,1894,1136,1919,left
2060000,3595,1938,1160,1920,left
2064000,3588,1938,1146,1931,left
2068000,3554,1928,1131,1919,left
2072000,3624,1948,1094,1930,left
2076000,3596,1946,1145,1909,left
2080000,3590,1946,1138,1916,left
2084000,3610,1924,1125,1914,left
2088000,3616,1952,1195,1928,left
2092000,3598,1949,1142,1928,left
2096000,3522,1952,1136,1910,left
2100000,3626,1913,1076,1902,left
2104000,3590,1927,1136,1890,left
2108000,3500,1926,1134,1920,left
2112000,3619,1900,1118,1898,left
2116000,3610,1929,1076,1904,left
2120000,3593,1926,1139,1922,left
2124000,3522,1917,1132,1925,left
2128000,3616,1920,1139,1920,left
2132000,3594,1924,1146,1912,left
2136000,3582,1928,1142,1919,left
2140000,3560,1894,1133,1926,left
2144000,3610,1920,1086,1907,left
2148000,3594,1901,1146,1904,left
2152000,3471,1908,1130,1919,left
2156000,3616,1884,1130,1936,left
2160000,3598,1905,1148,1918,left
2164000,3580,1910,1145,1923,left
2168000,3500,1896,1134,1922,left
2172000,3606,1879,1154,1926,left
2176000,3586,1907,1132,1909,left
2180000,3552,1897,1139,1926,left
2184000,3488,1896,1128,1920,left
2188000,3601,1910,1120,1930,left
2192000,3586,1910,1156,1932,left
2196000,3576,1886,1142,1924,left
2200000,3584,1866,1121,1911,left
2204000,3594,1896,1085,1922,left
2208000,3586,1902,1146,1908,left
2212000,3454,1886,1133,1915,left
2216000,3608,1910,1123,1909,left
2220000,3588,1898,1179,1912,left
2224000,3584,1904,1140,1920,left
2228000,3474,1904,1134,1905,left
2232000,3602,1818,1083,1904,left
2236000,3590,1904,1145,1905,left
2240000,3566,1904,1148,1912,left
2244000,3609,1863,1133,1908,left
2248000,3600,1892,1101,1896,left
2252000,3578,1896,1140,1896,left
2256000,3454,1896,1134,1912,left
2260000,3599,1894,1125,1914,left
2264000,3570,1888,1146,1914,left
2268000,3479,1879,1133,1911,left
2272000,3594,1882,1120,1912,left
2276000,3570,1890,1136,1901,left
2280000,3556,1888,1135,1920,left
2284000,3594,1877,1132,1908,left
2288000,3580,1884,1155,1904,left
2292000,3560,1893,1147,1906,left
2296000,3563,1900,1139,1918,left
2300000,3586,1874,1118,1905,left
2304000,3576,1908,1133,1900,left
2308000,3558,1908,1140,1911,left
2312000,3500,1910,1138,1924,left
2316000,3607,1908,1117,1910,left
2320000,3581,1915,1070,1889,left
2324000,3576,1937,1142,1929,left
2328000,3508,1948,1138,1931,left
2332000,3616,1965,1094,1922,left
2336000,3598,1960,1149,1932,left
2340000,3588,1968,1148,1936,left
2344000,3648,1976,1141,1948,left
2348000,3612,1986,1079,1953,left
2352000,3608,1965,1162,1950,left
2356000,3562,1954,1157,1986,left
2360000,3611,1788,1157,2010,left
2364000,3584,1903,1184,2019,left
2368000,3544,1878,1182,2058,left
2372000,3566,1811,1178,2077,left
2376000,3526,1792,1206,2106,left
2380000,3509,1756,1213,2116,left
2384000,3410,1702,1195,2136,left
2388000,3488,1671,1139,2135,left
2392000,3472,1660,1230,2137,left
2396000,3428,1627,1222,2154,left
2400000,3424,1596,1160,2130,left
2404000,3318,1554,1213,2140,left
2408000,3380,1528,1243,2138,left
2412000,3338,1490,1220,2147,left
2416000,3362,1269,1198,2098,left
2420000,3329,1448,1221,2078,left
2424000,3283,1416,1199,2087,left
2428000,3310,1396,1185,2078,left
2432000,3234,1393,1191,2051,left
2436000,3289,1393,1132,2018,left
2440000,3258,1380,1198,2003,left
2444000,3288,1368,1162,1934,left
2448000,3238,1380,1180,1946,left
2452000,3218,1372,1152,1913,left
2456000,3248,1377,1158,1866,left
2460000,3131,1362,1139,1868,left
2464000,3253,1379,1114,1845,left
2468000,3212,1384,1138,1821,left
2472000,3245,1380,1105,1796,left
2476000,3212,1411,1123,1782,left
2480000,3168,1432,1103,1778,left
2484000,3190,1433,1106,1760,left
2488000,3234,1440,1089,1742,left
2492000,3212,1468,1106,1751,left
2496000,3148,1464,1083,1744,left
2500000,3234,1495,1092,1724,left
2504000,3180,1490,1076,1713,left
2508000,3234,1490,1029,1714,left
2512000,3232,1528,1104,1723,left
2516000,3238,1550,1082,1713,left
2520000,3224,1540,1084,1702,left
2524000,3254,1574,1058,1700,left
2528000,3218,1589,1080,1704,left
2532000,3148,1600,1068,1720,left
2536000,3242,1638,900,1704,left
2540000,3228,1654,1064,1716,left
2544000,3279,1648,1051,1726,left
2548000,3262,1702,1066,1718,left
2552000,3178,1707,1058,1728,left
2556000,3275,1718,1015,1722,left
2560000,3250,1717,1056,1734,left
2564000,3280,1746,1010,1739,left
2568000,3266,1750,1078,1714,left
2572000,3282,1766,988,1721,left
2576000,3256,1771,1070,1746,left
2580000,3302,1752,1047,1750,left
2584000,3280,1778,1064,1730,left
2588000,3160,1770,1046,1746,left
2592000,3276,1778,1076,1750,left
2596000,3250,1784,1056,1760,left
2600000,3278,1789,1000,1754,left
2604000,3250,1792,1054,1760,left
2608000,3296,1784,1027,1763,left
2612000,3265,1803,1057,1762,left
2616000,3224,1795,1048,1776,left
2620000,3280,1814,1000,1746,left
2624000,3274,1812,1046,1770,left
2628000,3287,1821,985,1781,left
2632000,3266,1817,1058,1794,left
2636000,3256,1808,1027,1786,left
2640000,3262,1818,1057,1782,left
2644000,3171,1826,1050,1802,left
2648000,3296,1842,1080,1800,left
2652000,3258,1860,1057,1803,left
2656000,3290,1815,1022,1791,left
2660000,3256,1837,1056,1792,left
2664000,3292,1820,1041,1818,left
2668000,3280,1848,1012,1798,left
2672000,3184,1840,1050,1815,left
2676000,3288,1845,989,1824,left
2680000,3255,1841,1064,1842,left
2684000,3298,1812,1048,1834,left
2688000,3262,1847,1062,1827,left
2692000,3168,1843,1044,1832,left
2696000,3268,1850,1032,1842,left
2700000,3246,1856,1062,1854,left
2704000,3284,1828,1031,1835,left
2708000,3258,1860,1054,1847,left
2712000,3200,1853,1045,1852,left
2716000,3284,1858,1032,1848,left
2720000,3258,1856,1051,1854,left
2724000,3288,1830,1049,1852,left
2728000,3260,1840,1065,1846,left
2732000,3286,1858,1024,1857,left
2736000,3268,1846,1060,1860,left
2740000,3265,1851,984,1850,left
2744000,3240,1840,1020,1848,left
2748000,3276,1849,1045,1866,left
2752000,3266,1840,1070,1838,left
2756000,3186,1835,1052,1856,left
2760000,3272,1824,986,1814,left
2764000,3146,1834,1054,1867,left
2768000,3272,1848,982,1866,left
2772000,3226,1844,1061,1880,left
2776000,3284,1827,1042,1867,left
2780000,3252,1854,1054,1876,left
2784000,3312,1827,1059,1886,left
2788000,3296,1840,1048,1868,left
2792000,3270,1842,1070,1862,left
2796000,3212,1836,1060,1860,left
2800000,3287,1838,987,1869,left
2804000,3262,1840,1077,1842,left
2808000,3136,1827,1062,1854,left
2812000,3286,1768,1045,1860,left
2816000,3278,1840,1027,1870,left
2820000,3244,1834,1074,1868,left
2824000,3188,1817,1056,1869,left
2828000,3268,1860,935,1862,left
2832000,3260,1862,1074,1860,left
2836000,3264,1836,1058,1876,left
2840000,3285,1811,1041,1864,left
2844000,3272,1834,1076,1846,left
2848000,3246,1833,1081,1881,left
2852000,3184,1839,1059,1880,left
2856000,3270,1842,1094,1865,left
2860000,3246,1837,1073,1902,left
2864000,3264,1836,1058,1910,left
2868000,3273,1819,956,1883,left
2872000,3256,1842,1076,1871,left
2876000,3188,1818,1054,1864,left
2880000,3260,1838,1086,1868,left
2884000,3224,1833,1068,1890,left
2888000,3160,1838,1052,1874,left
2892000,3254,1836,1020,1872,left
2896000,3244,1854,1064,1880,left
2900000,3226,1860,1063,1892,left
2904000,3288,1846,1051,1900,left
2908000,3271,1870,1024,1873,left
2912000,3244,1860,1066,1877,left
2916000,3261,1859,1052,1888,left
2920000,3265,1862,1052,1880,left
2924000,3245,1866,1063,1864,left
2928000,3160,1865,1058,1880,left
2932000,3280,1873,1046,1848,left
2936000,3264,1881,1079,1874,left
2940000,3242,1881,1057,1881,left
2944000,3200,1862,1042,1872,left
2948000,3260,1891,1090,1874,left
2952000,3262,1894,1068,1888,left
2956000,3152,1866,1046,1890,left
2960000,3278,1882,992,1874,left
2964000,3252,1867,1061,1720,left
2968000,3224,1806,1052,1893,left
2972000,3342,1844,1050,1888,left
2976000,3262,1867,1018,1858,left
2980000,3224,1862,1055,1888,left
2984000,3268,1884,1048,1896,left
2988000,3255,1876,1026,1885,left
2992000,3227,1874,1064,1875,left
2996000,3154,1874,1046,1884,left
3000000,3258,1862,988,1898,left
3004000,3238,1884,1068,1914,left
3008000,3210,1875,1054,1894,left
3012000,3260,1882,1034,1877,left
3016000,3258,1899,1019,1872,left
3020000,3222,1896,1064,1909,left
3024000,3178,1874,1049,1898,left
3028000,3252,1890,986,1890,left
3032000,3241,1896,1067,1912,left
3036000,3160,1883,1058,1911,left
3040000,3260,1901,985,1901,left
3044000,3251,1898,1062,1868,left
3048000,3216,1886,1052,1895,left
3052000,3268,1888,1030,1908,left
3056000,3250,1907,1070,1903,left
3060000,3242,1908,1063,1902,left
3064000,3168,1910,1041,1896,left
3068000,3270,1926,1015,1904,left
3072000,3246,1923,1078,1924,left
3076000,3216,1920,1053,1914,left
3080000,3282,1912,1044,1908,left
3084000,3222,1928,1066,1909,left
3088000,3243,1932,1064,1922,left
3092000,3338,1895,1048,1930,left
3096000,3254,1925,1060,1909,left
3100000,3244,1920,1063,1928,left
3104000,3146,1908,1056,1928,left
3108000,3268,1913,998,1920,left
3112000,3242,1910,1065,1904,left
3116000,3208,1913,1051,1927,left
3120000,3276,1944,1040,1928,left
3124000,3262,1926,1044,1912,left
3128000,3244,1917,1072,1925,left
3132000,3307,1891,1047,1917,left
3136000,3261,1928,1077,1924,left
3140000,3248,1917,1074,1930,left
3144000,3118,1912,1052,1926,left
3148000,3278,1928,999,1922,left
3152000,3248,1932,1072,1903,left
3156000,3088,1932,1067,1938,left
