t_us,ch1,ch2,ch3,ch4,label
816000,526,1957,881,1907,center
820000,517,1932,955,1873,center
824000,436,1904,935,1890,center
828000,532,1934,934,1902,center
832000,518,1934,969,1896,center
836000,514,1927,962,1900,center
840000,397,1910,946,1892,center
844000,527,1906,861,1895,center
848000,512,1936,962,1910,center
852000,504,1932,946,1898,center
856000,528,1688,930,1888,center
860000,522,1914,864,1888,center
864000,503,1937,948,1902,center
868000,487,1942,942,1862,center
872000,530,1934,860,1888,center
876000,512,1922,955,1902,center
880000,502,1934,950,1910,center
884000,544,1968,939,1899,center
888000,524,1944,852,1890,center
892000,501,1920,950,1892,center
896000,481,1932,948,1902,center
900000,529,1944,951,1900,center
904000,520,1946,958,1903,center
908000,510,1921,939,1890,center
912000,549,1924,935,1896,center
916000,533,1949,886,1898,center
920000,518,1946,960,1895,center
924000,458,1915,936,1898,center
928000,525,1912,927,1897,center
932000,523,1936,963,1900,center
936000,505,1942,946,1901,center
940000,524,1904,931,1889,center
944000,516,1922,889,1884,center
948000,516,1930,947,1906,center
952000,525,1934,940,1896,center
956000,522,1912,860,1892,center
960000,512,1911,954,1920,center
964000,499,1914,946,1913,center
968000,528,1910,932,1914,center
972000,518,1924,889,1886,center
976000,505,1904,948,1893,center
980000,460,1904,932,1901,center
984000,538,1972,904,1907,center
988000,520,1916,954,1889,center
992000,486,1892,939,1896,center
996000,526,1919,928,1898,center
1000000,534,1934,898,1890,center
1004000,517,1930,946,1909,center
1008000,454,1907,946,1902,center
1012000,525,1960,893,1894,center
1016000,529,1928,958,1846,center
1020000,506,1918,952,1899,center
1024000,550,1972,929,1878,center
1028000,514,1900,887,1906,center
1032000,508,1917,944,1898,center
1036000,534,1934,934,1894,center
1040000,527,1916,867,1881,center
1044000,509,1908,946,1861,center
1048000,510,1919,939,1899,center
1052000,479,1917,926,1892,center
1056000,526,1922,851,1876,center
1060000,509,1901,949,1884,center
1064000,436,1905,945,1898,center
1068000,537,1920,926,1904,center
1072000,530,1927,932,1895,center
1076000,504,1902,949,1897,center
1080000,440,1892,935,1896,center
1084000,523,1916,881,1908,center
1088000,514,1898,946,1882,center
1092000,495,1901,936,1896,center
1096000,528,1872,928,1894,center
1100000,522,1904,944,1888,center
1104000,502,1909,945,1912,center
1108000,464,1893,937,1900,center
1112000,515,1842,870,1906,center
1116000,514,1894,959,1930,center
1120000,488,1903,950,1922,center
1124000,537,1890,946,1929,center
1128000,526,1881,981,1933,center
1132000,488,1883,970,1956,center
1136000,530,1896,964,1968,center
1140000,534,1898,916,1986,center
1144000,504,1872,988,1995,center
1148000,376,1874,999,2060,center
1152000,534,1902,1013,2103,center
1156000,524,1892,1006,2128,center
1160000,493,1868,1040,2164,center
1164000,487,1876,1045,2208,center
1168000,538,1938,1007,2250,center
1172000,531,1946,1086,2284,center
1176000,513,1936,1084,2296,center
1180000,536,1966,1084,2362,center
1184000,536,1966,1129,2368,center
1188000,541,1998,1080,2402,center
1192000,555,1794,1124,2432,center
1196000,504,2028,1130,2430,center
1200000,547,2057,1151,2470,center
1204000,573,2088,1156,2405,center
1208000,580,2104,1102,2422,center
1212000,592,2086,1138,2434,center
1216000,623,2112,1166,2448,center
1220000,566,2152,1171,2439,center
1224000,587,2084,1175,2426,center
1228000,613,2180,1189,2431,center
1232000,632,2242,1178,2446,center
1236000,597,2230,1194,2454,center
1240000,626,2240,1200,2448,center
1244000,633,2238,1209,2426,center
1248000,648,2232,1161,2448,center
1252000,657,2251,1137,2448,center
1256000,661,2266,1218,2448,center
1260000,610,2275,1223,2452,center
1264000,643,2258,1233,2446,center
1268000,672,2270,1280,2456,center
1272000,678,2264,1178,2444,center
1276000,674,2274,1230,2432,center
1280000,636,2294,1228,2436,center
1284000,678,2298,1254,2450,center
1288000,694,2318,1263,2422,center
1292000,686,2308,1172,2421,center
1296000,692,2246,1249,2436,center
1300000,680,2267,1258,2438,center
1304000,671,2290,1262,2438,center
1308000,692,2288,1280,2442,center
1312000,650,2267,1207,2432,center
1316000,709,2264,1262,2434,center
1320000,587,2174,1284,2432,center
1324000,670,2232,1284,2434,center
1328000,678,2207,1288,2434,center
1332000,681,2176,1268,2432,center
1336000,676,2202,1278,2390,center
1340000,627,2182,1284,2426,center
1344000,658,2140,1298,2423,center
1348000,656,2129,1312,2418,center
1352000,673,2131,1221,2400,center
1356000,670,2122,1278,2372,center
1360000,586,2082,1280,2348,center
1364000,635,2054,1285,2312,center
1368000,643,2034,1287,2263,center
1372000,663,2050,1218,2252,center
1376000,590,2014,1239,2190,center
1380000,615,2006,1218,2146,center
1384000,620,1996,1230,2106,center
1388000,637,1994,1244,2059,center
1392000,590,1947,1188,1984,center
1396000,566,1936,1173,1915,center
1400000,603,1924,1163,1840,center
1404000,617,1914,1085,1802,center
1408000,596,1888,1112,1733,center
1412000,594,1888,1104,1685,center
1416000,593,1878,1098,1648,center
1420000,610,1909,1026,1602,center
1424000,533,1864,1056,1566,center
1428000,586,1861,1056,1518,center
1432000,586,1841,1058,1473,center
1436000,598,1828,986,1465,center
1440000,540,1848,1008,1448,center
1444000,584,1848,1011,1477,center
1448000,600,1828,972,1378,center
1452000,601,1812,960,1344,center
1456000,537,1830,958,1340,center
1460000,586,1828,960,1289,center
1464000,594,1818,905,1285,center
1468000,608,1790,932,1312,center
1472000,482,1826,944,1326,center
1476000,581,1824,948,1336,center
1480000,607,1805,949,1342,center
1484000,593,1792,874,1367,center
1488000,611,1814,944,1400,center
1492000,529,1816,951,1421,center
1496000,588,1813,949,1446,center
1500000,579,1804,940,1522,center
1504000,590,1838,976,1595,center
1508000,496,1839,1000,1657,center
1512000,569,1836,1013,1680,center
1516000,581,1821,1032,1690,center
1520000,571,1816,950,1736,center
1524000,535,1812,1014,1750,center
1528000,574,1811,1022,1754,center
1532000,552,1801,1019,1591,center
1536000,566,1804,1013,1787,center
1540000,582,1825,1008,1780,center
1544000,488,1808,1026,1760,center
1548000,547,1796,1028,1766,center
1552000,558,1784,1026,1760,center
1556000,551,1790,919,1787,center
1560000,595,1775,1026,1807,center
1564000,515,1785,1036,1802,center
1568000,547,1772,1056,1838,center
1572000,560,1786,1034,1889,center
1576000,562,1858,1050,1912,center
1580000,483,1811,1085,1978,center
1584000,549,1806,1118,2093,center
1588000,558,1839,1168,2226,center
1592000,580,1876,1224,2353,center
1596000,597,1956,1242,2460,center
1600000,661,1946,1280,2582,center
1604000,606,1891,1328,2700,center
1608000,590,1930,1368,2790,center
1612000,606,1944,1418,2823,center
1616000,612,1947,1372,2848,center
1620000,628,1934,1364,2913,center
1624000,580,1950,1427,2906,center
1628000,622,1977,1432,2854,center
1632000,603,1953,1424,2807,center
1636000,602,1922,1338,2728,center
1640000,617,1920,1331,2670,center
1644000,564,1891,1360,2540,center
1648000,579,1880,1336,2419,center
1652000,571,1848,1336,2427,center
1656000,579,1854,1290,2384,center
1660000,586,1876,1267,2290,center
1664000,554,1890,1280,2220,center
1668000,559,1876,1262,2174,center
1672000,573,1879,1202,2122,center
1676000,520,1880,1213,2035,center
1680000,570,1892,1193,1913,center
1684000,576,1858,1178,1874,center
1688000,576,1824,1146,1836,center
1692000,565,1859,1133,1762,center
1696000,557,1869,1116,1652,center
1700000,563,1872,1048,1615,center
1704000,581,1866,1078,1610,center
1708000,554,1850,1075,1568,center
1712000,572,1872,1001,1458,center
1716000,582,1854,1010,1434,center
1720000,425,1840,1025,1452,center
1724000,586,1851,1018,1377,center
1728000,583,1858,944,1278,center
1732000,587,1825,939,1216,center
1736000,540,1815,948,1218,center
1740000,563,1815,945,1208,center
1744000,578,1818,926,1132,center
1748000,564,1806,889,1096,center
1752000,548,1796,903,1111,center
1756000,550,1790,895,1106,center
1760000,562,1832,802,1092,center
1764000,493,1810,844,1050,center
1768000,541,1804,853,1066,center
1772000,556,1811,871,1094,center
1776000,566,1862,821,1069,center
1780000,499,1830,811,1009,center
1784000,542,1814,806,992,center
1788000,550,1794,752,1034,center
1792000,573,1833,785,1034,center
1796000,547,1822,773,972,center
1800000,552,1814,710,917,center
1804000,562,1854,740,972,center
1808000,495,1788,740,965,center
1812000,536,1811,722,895,center
1816000,554,1814,686,870,center
1820000,490,1760,692,896,center
1824000,518,1790,709,930,center
1828000,542,1785,677,867,center
1832000,601,1837,640,800,center
1836000,512,1752,640,802,center
1840000,516,1746,648,820,center
1844000,534,1740,613,800,center
1848000,532,1732,599,750,center
1852000,508,1700,604,747,center
1856000,497,1670,591,833,center
1860000,475,1676,597,879,center
1864000,479,1681,596,836,center
1868000,478,1674,606,922,center
1872000,473,1664,589,1045,center
1876000,484,1662,578,1160,center
1880000,495,1682,640,1178,center
1884000,507,1696,658,1246,center
1888000,403,1678,693,1387,center
1892000,443,1678,730,1512,center
1896000,450,1702,747,1559,center
1900000,448,1708,765,1576,center
1904000,461,1710,846,1882,center
1908000,455,1736,912,2072,center
1912000,464,1744,858,2176,center
1916000,474,1749,837,2242,center
1920000,481,1776,968,2342,center
1924000,486,1769,1002,2424,center
1928000,458,1759,1048,2392,center
1932000,429,1776,1012,2416,center
1936000,493,1783,1042,2458,center
1940000,464,1762,1077,2581,center
1944000,475,1780,1104,2604,center
1948000,481,1796,1136,2608,center
1952000,487,1800,1130,2614,center
1956000,485,1786,1172,2742,center
1960000,500,1814,1160,2745,center
1964000,512,1821,1146,2680,center
1968000,510,1824,1178,2646,center
1972000,508,1830,1161,2656,center
1976000,508,1907,1122,2657,center
1980000,512,1864,1145,2595,center
1984000,464,1856,1131,2530,center
1988000,430,1870,1134,2512,center
1992000,434,1868,1155,2530,center
1996000,494,1864,1146,2480,center
2000000,489,1874,1128,2403,center
2004000,494,1892,1134,2432,center
2008000,464,1862,1118,2432,center
2012000,498,1866,1144,2420,center
2016000,506,1886,1059,2418,center
2020000,515,1923,1133,2428,center
2024000,518,1880,1151,2444,center
2028000,487,1851,1165,2455,center
2032000,401,1866,1155,2424,center
2036000,495,1872,1174,2446,center
2040000,487,1848,1190,2486,center
2044000,474,1851,1205,2538,center
2048000,490,1876,1224,2522,center
2052000,494,1878,1248,2596,center
2056000,502,1864,1278,2659,center
2060000,496,1864,1348,2771,center
2064000,517,1883,1252,2845,center
2068000,513,1902,1339,2949,center
2072000,522,1932,1363,3094,center
2076000,524,1886,1507,3266,center
2080000,536,1897,1503,3400,center
2084000,528,1938,1536,3504,center
2088000,540,1708,1626,3648,center
2092000,526,1938,1685,3780,center
2096000,540,1962,1720,3867,center
2100000,550,1931,1746,3886,center
2104000,544,1926,1760,3880,center
2108000,504,1920,1776,3872,center
2112000,471,1893,1781,3830,center
2116000,434,1908,1769,3732,center
2120000,483,1896,1754,3618,center
2124000,477,1842,1741,3516,center
2128000,482,1835,1719,3398,center
2132000,482,1848,1689,3176,center
2136000,500,1846,1658,3078,center
2140000,499,1824,1628,2958,center
2144000,496,1810,1513,2844,center
2148000,506,1782,1545,2694,center
2152000,421,1805,1514,2553,center
2156000,450,1775,1482,2433,center
2160000,346,1740,1473,2400,center
2164000,451,1736,1468,2368,center
2168000,471,1736,1454,2272,center
2172000,410,1721,1422,2192,center
2176000,431,1698,1406,2123,center
2180000,444,1718,1412,2062,center
2184000,484,1814,1342,1964,center
2188000,444,1752,1327,1868,center
2192000,442,1748,1312,1770,center
2196000,465,1758,1280,1723,center
2200000,410,1794,1244,1648,center
2204000,456,1806,1244,1564,center
2208000,474,1792,1146,1502,center
2212000,481,1816,1190,1488,center
2216000,413,1801,1182,1440,center
2220000,476,1825,1168,1356,center
2224000,488,1883,1101,1297,center
2228000,429,1790,1123,1277,center
2232000,463,1798,1116,1233,center
2236000,472,1814,1107,1184,center
2240000,474,1782,1046,1164,center
2244000,359,1772,1073,1187,center
2248000,451,1796,1082,1192,center
2252000,488,1826,1075,1157,center
2256000,488,1811,1066,1128,center
2260000,487,1774,1042,1145,center
2264000,461,1792,1044,1149,center
2268000,477,1822,1035,1088,center
2272000,480,1798,999,1077,center
2276000,401,1805,991,1088,center
2280000,463,1830,1006,1128,center
2284000,490,1870,1004,1104,center
2288000,506,1889,922,1111,center
2292000,402,1868,987,1141,center
2296000,471,1869,1003,1200,center
2300000,499,1896,1026,1216,center
2304000,505,1960,950,1200,center
2308000,415,1903,993,1218,center
2312000,473,1888,1006,1272,center
2316000,479,1900,1017,1269,center
2320000,512,1946,932,1280,center
2324000,462,1909,986,1304,center
2328000,454,1890,1001,1317,center
2332000,486,1867,1022,1351,center
2336000,516,1930,940,1326,center
2340000,490,1918,978,1317,center
2344000,463,1893,989,1345,center
2348000,483,1890,1002,1373,center
2352000,508,1920,943,1399,center
2356000,515,1918,986,1396,center
2360000,484,1886,998,1436,center
2364000,470,1882,1034,1544,center
2368000,488,1915,1051,1598,center
2372000,494,1948,966,1610,center
2376000,400,1922,1040,1651,center
2380000,459,1905,1054,1698,center
2384000,487,1930,1065,1680,center
2388000,510,1956,993,1697,center
2392000,526,1978,1045,1715,center
2396000,493,1921,1053,1726,center
2400000,479,1938,1072,1722,center
2404000,512,1953,1006,1689,center
2408000,467,1936,1029,1664,center
2412000,490,1972,1035,1672,center
2416000,514,1994,1048,1689,center
2420000,524,2044,963,1644,center
2424000,483,2060,1008,1626,center
2428000,514,2064,1013,1614,center
2432000,529,2084,1030,1621,center
2436000,552,2102,972,1616,center
2440000,509,2104,986,1585,center
2444000,522,2080,992,1587,center
2448000,534,2074,1008,1491,center
2452000,553,2082,1018,1594,center
2456000,576,2146,977,1571,center
2460000,531,2070,983,1570,center
2464000,539,2059,987,1564,center
2468000,545,2058,949,1590,center
2472000,590,2126,965,1568,center
2476000,528,2072,970,1560,center
2480000,549,2053,978,1598,center
2484000,551,2058,872,1584,center
2488000,544,2069,950,1572,center
2492000,543,2080,959,1563,center
2496000,549,2049,976,1558,center
2500000,562,2050,882,1596,center
2504000,453,2064,941,1582,center
2508000,539,2060,947,1562,center
2512000,550,2038,958,1565,center
2516000,558,2016,971,1593,center
2520000,515,2011,941,1585,center
2524000,538,2037,942,1549,center
2528000,555,2017,954,1554,center
2532000,560,1976,933,1574,center
2536000,464,1996,929,1572,center
2540000,547,2021,929,1557,center
2544000,550,2008,953,1548,center
2548000,553,1970,907,1552,center
2552000,466,1997,938,1600,center
2556000,543,2018,925,1578,center
2560000,562,2022,861,1566,center
2564000,566,1998,914,1615,center
2568000,481,2005,924,1618,center
2572000,556,2034,920,1596,center
2576000,582,2036,934,1578,center
2580000,571,2002,902,1589,center
2584000,565,1999,906,1606,center
2588000,558,2053,910,1580,center
2592000,573,2066,739,1564,center
2596000,535,2052,885,1588,center
2600000,498,2080,910,1642,center
2604000,572,2050,920,1645,center
2608000,571,2016,864,1621,center
2612000,502,1960,902,1635,center
2616000,540,1924,915,1674,center
2620000,530,1914,914,1680,center
2624000,545,1931,894,1663,center
2628000,551,1899,888,1668,center
2632000,456,1899,916,1720,center
2636000,534,1904,932,1724,center
2640000,550,1908,795,1719,center
2644000,498,1870,906,1714,center
2648000,514,1871,924,1734,center
2652000,524,1884,937,1758,center
2656000,546,1906,861,1722,center
2660000,468,1882,902,1715,center
2664000,509,1892,914,1732,center
2668000,528,1902,935,1779,center
2672000,548,1915,874,1760,center
2676000,569,1967,912,1747,center
2680000,517,1930,918,1764,center
2684000,532,1923,935,1792,center
2688000,550,1933,890,1796,center
2692000,561,1958,920,1794,center
2696000,552,1937,929,1800,center
2700000,526,1920,947,1816,center
2704000,553,1928,971,1856,center
2708000,555,1922,920,1853,center
2712000,480,1928,938,1876,center
2716000,528,1921,966,1892,center
2720000,536,1920,952,1956,center
2724000,550,1926,954,1962,center
2728000,314,1912,970,1976,center
2732000,532,1897,984,2010,center
2736000,548,1885,1015,2050,center
2740000,539,1894,931,2038,center
2744000,529,1884,1005,2037,center
2748000,518,1840,1009,2034,center
2752000,516,1858,1016,2036,center
2756000,532,1884,1082,2032,center
2760000,492,1843,978,1986,center
2764000,500,1851,991,1976,center
2768000,505,1839,1006,1998,center
2772000,532,1844,1015,1968,center
2776000,533,1850,962,1934,center
2780000,498,1830,985,1929,center
2784000,501,1819,1000,1945,center
2788000,528,1818,1016,1967,center
2792000,504,1824,977,1954,center
2796000,498,1808,982,1941,center
2800000,508,1806,989,1932,center
2804000,503,1807,1018,1976,center
2808000,480,1797,968,1956,center
2812000,491,1824,989,1940,center
2816000,504,1815,1000,1944,center
2820000,512,1816,929,1962,center
2824000,535,1816,994,1974,center
2828000,468,1830,995,1971,center
2832000,508,1817,1026,2023,center
2836000,515,1824,996,2082,center
2840000,529,1876,1032,2108,center
2844000,541,1854,1046,2102,center
2848000,509,1853,1051,2102,center
2852000,522,1852,1098,2114,center
2856000,517,1916,1030,2098,center
2860000,444,1886,1037,2075,center
2864000,509,1892,1036,2070,center
2868000,524,1892,1061,2098,center
2872000,545,1899,1064,2130,center
2876000,522,1898,1047,2114,center
2880000,516,1904,1061,2119,center
2884000,531,1886,1078,2082,center
2888000,522,1893,1093,2112,center
2892000,533,1881,1053,2102,center
2896000,522,1910,1060,2078,center
2900000,535,1896,1072,2082,center
2904000,534,1888,1016,2102,center
2908000,541,1894,1056,2089,center
2912000,522,1881,1045,2048,center
2916000,507,1864,1062,2022,center
2920000,512,1865,1030,2058,center
2924000,526,1846,1050,2056,center
2928000,441,1850,1043,2024,center
2932000,496,1852,1057,2016,center
2936000,508,1838,1056,2026,center
2940000,515,1824,1044,2036,center
2944000,543,1839,1054,2025,center
2948000,488,1839,1052,2014,center
2952000,506,1838,1070,2012,center
2956000,509,1838,1017,2048,center
2960000,471,1856,1048,2022,center
2964000,490,1850,1058,2002,center
2968000,496,1837,1072,2014,center
2972000,520,1821,1051,2024,center
2976000,518,1833,1048,2010,center
2980000,499,1858,1058,1971,center
2984000,498,1854,1040,1903,center
2988000,512,1840,1040,1880,center
2992000,457,1840,1004,1827,center
2996000,505,1862,982,1776,center
3000000,514,1847,976,1768,center
3004000,523,1834,972,1786,center
3008000,453,1866,986,1783,center
3012000,503,1892,985,1749,center
3016000,522,1900,916,1708,center
3020000,522,1866,949,1722,center
3024000,439,1888,955,1710,center
3028000,508,1928,960,1721,center
3032000,530,1940,942,1675,center
3036000,542,1916,936,1678,center
3040000,530,1917,949,1692,center
3044000,508,1935,954,1681,center
3048000,546,1946,996,1606,center
3052000,546,1974,925,1658,center
3056000,472,1936,938,1686,center
3060000,520,1942,945,1671,center
3064000,542,1952,868,1668,center
3068000,544,2002,920,1670,center
3072000,461,1922,937,1691,center
3076000,514,1918,966,1708,center
3080000,527,1934,873,1680,center
3084000,527,1898,916,1684,center
3088000,538,1896,943,1725,center
3092000,522,1900,948,1732,center
3096000,536,1902,938,1718,center
3100000,545,1874,919,1704,center
3104000,450,1883,943,1744,center
3108000,504,1884,952,1773,center
3112000,532,1911,930,1754,center
3116000,538,1954,929,1747,center
3120000,452,1882,950,1782,center
3124000,503,1876,968,1821,center
3128000,458,1891,971,1832,center
3132000,545,1866,962,1842,center
3136000,518,1864,985,1870,center
3140000,518,1857,998,1928,center
3144000,471,1864,993,1936,center
3148000,538,1910,942,1904,center
3152000,524,1890,1003,1886,center
3156000,458,1889,999,1925,center
3160000,542,1878,986,1915,center
3164000,533,1916,944,1874,center
3168000,529,1907,990,1870,center
3172000,455,1890,982,1872,center
3176000,516,1886,995,1866,center
3180000,520,1902,970,1816,center
3184000,521,1917,950,1752,center
3188000,554,1710,933,1740,center
3192000,547,1928,919,1737,center
3196000,532,1946,932,1719,center
3200000,483,1948,906,1688,center
3204000,553,1927,885,1696,center
3208000,540,1928,937,1720,center
3212000,531,1931,918,1709,center
3216000,556,1922,896,1680,center
3220000,552,1938,945,1734,center
3224000,534,1927,963,1834,center
3228000,482,1922,979,1925,center
3232000,552,1938,909,1988,center
3236000,545,1922,1036,2076,center
3240000,521,1918,1028,2150,center
3244000,550,1900,1050,2190,center
3248000,542,1927,1064,2176,center
3252000,523,1915,1053,2164,center
3256000,487,1885,1038,2094,center
3260000,544,1886,1015,1970,center
3264000,527,1896,976,1816,center
3268000,502,1888,931,1736,center
3272000,550,1870,926,1718,center
3276000,534,1874,918,1734,center
3280000,518,1883,928,1696,center
3284000,469,1886,908,1648,center
3288000,533,1902,879,1617,center
3292000,531,1882,900,1626,center
3296000,505,1897,884,1600,center
3300000,488,1892,855,1537,center
3304000,544,1907,880,1528,center
3308000,529,1886,877,1557,center
3312000,500,1859,873,1603,center
3316000,536,1858,862,1618,center
3320000,530,1868,898,1665,center
3324000,507,1845,916,1743,center
3328000,465,1832,910,1768,center
3332000,537,1863,792,1774,center
3336000,508,1868,927,1762,center
3340000,493,1850,918,1791,center
3344000,512,1829,914,1816,center
3348000,525,1869,948,1798,center
3352000,512,1871,912,1766,center
3356000,490,1852,918,1807,center
3360000,523,1824,941,1870,center
3364000,519,1871,962,1890,center
3368000,500,1864,938,1862,center
3372000,484,1857,923,1879,center
3376000,528,1847,985,1944,center
3380000,496,1848,971,1980,center
3384000,431,1862,970,1971,center
3388000,529,1846,969,1976,center
3392000,519,1849,946,2006,center
3396000,495,1859,1010,2066,center
3400000,518,1856,993,2062,center
3404000,518,1840,876,2008,center
3408000,489,1836,1002,1990,center
3412000,482,1830,982,2004,center
3416000,515,1812,953,1908,center
3420000,508,1808,890,1803,center
3424000,481,1789,925,1784,center
3428000,414,1766,940,1842,center
3432000,494,1784,959,1941,center
3436000,476,1762,1020,2058,center
3440000,453,1754,1073,2276,center
3444000,402,1744,1129,2458,center
3448000,479,1760,1142,2456,center
3452000,482,1774,1064,2348,center
3456000,488,1852,1125,2420,center
3460000,419,1778,1133,2432,center
3464000,446,1780,1137,2400,center
3468000,474,1799,1120,2322,center
3472000,473,1788,1118,2284,center
