t_us,ch1,ch2,ch3,ch4,label
568000,807,1948,947,1354,center
572000,803,1936,963,1368,center
576000,797,1948,970,1348,center
580000,734,1918,982,1344,center
584000,778,1907,988,1378,center
588000,791,1947,997,1406,center
592000,788,1940,986,1360,center
596000,803,1936,906,1370,center
600000,803,1960,907,1404,center
604000,814,1930,975,1432,center
608000,790,1947,994,1470,center
612000,809,1926,979,1437,center
616000,800,1916,980,1476,center
620000,777,1934,998,1519,center
624000,804,1926,1011,1520,center
628000,802,1958,983,1507,center
632000,766,1898,987,1516,center
636000,795,1926,1010,1552,center
640000,798,1924,926,1555,center
644000,806,1880,981,1540,center
648000,810,1842,990,1546,center
652000,810,1906,1009,1554,center
656000,811,1920,914,1585,center
660000,783,1892,977,1566,center
664000,791,1902,984,1554,center
668000,792,1913,1024,1596,center
672000,802,1932,979,1608,center
676000,752,1919,982,1610,center
680000,788,1913,988,1566,center
684000,794,1914,968,1592,center
688000,775,1894,974,1626,center
692000,767,1920,981,1630,center
696000,790,1903,987,1577,center
700000,802,1920,906,1600,center
704000,777,1914,977,1640,center
708000,781,1917,986,1645,center
712000,800,1908,1018,1604,center
716000,813,1876,920,1610,center
720000,746,1912,978,1648,center
724000,790,1916,1000,1668,center
728000,804,1904,947,1635,center
732000,796,1862,951,1627,center
736000,780,1903,973,1658,center
740000,789,1924,985,1654,center
744000,809,1921,934,1664,center
748000,750,1888,957,1643,center
752000,786,1906,972,1656,center
756000,799,1931,986,1698,center
760000,811,1928,885,1686,center
764000,813,1902,960,1663,center
768000,788,1906,968,1669,center
772000,806,1930,988,1712,center
776000,815,1954,912,1700,center
780000,812,1888,955,1682,center
784000,786,1908,967,1689,center
788000,809,1930,985,1676,center
792000,817,1932,913,1731,center
796000,744,1917,968,1710,center
800000,789,1904,962,1704,center
804000,806,1922,924,1688,center
808000,820,1912,961,1750,center
812000,785,1912,964,1737,center
816000,798,1898,974,1706,center
820000,813,1910,858,1738,center
824000,818,1953,962,1764,center
828000,789,1906,960,1757,center
832000,796,1902,972,1732,center
836000,804,1904,916,1744,center
840000,814,1920,958,1780,center
844000,776,1926,968,1779,center
848000,798,1917,972,1760,center
852000,816,1919,902,1755,center
856000,811,1923,978,1798,center
860000,793,1932,976,1790,center
864000,798,1916,975,1750,center
868000,811,1898,963,1763,center
872000,730,1942,970,1794,center
876000,794,1948,984,1812,center
880000,810,1932,923,1772,center
884000,819,1882,950,1770,center
888000,742,1928,966,1790,center
892000,804,1942,987,1826,center
896000,823,1932,971,1822,center
900000,822,1884,959,1784,center
904000,748,1918,974,1800,center
908000,796,1934,982,1834,center
912000,809,1930,814,1816,center
916000,812,1890,950,1794,center
920000,754,1912,971,1805,center
924000,805,1923,980,1819,center
928000,818,1928,950,1829,center
932000,822,1920,952,1804,center
936000,795,1908,966,1804,center
940000,804,1922,980,1824,center
944000,823,1928,762,1869,center
948000,794,1908,962,1814,center
952000,790,1906,966,1802,center
956000,816,1920,983,1802,center
960000,823,1922,987,1840,center
964000,740,1914,967,1836,center
968000,802,1912,968,1784,center
972000,810,1918,960,1810,center
976000,826,1902,959,1841,center
980000,747,1914,971,1835,center
984000,802,1902,971,1799,center
988000,810,1910,910,1805,center
992000,823,1894,959,1858,center
996000,790,1930,971,1846,center
1000000,800,1916,978,1825,center
1004000,822,1901,964,1819,center
1008000,814,1939,977,1836,center
1012000,794,1921,979,1846,center
1016000,803,1912,1024,1830,center
1020000,807,1904,914,1802,center
1024000,763,1914,960,1832,center
1028000,800,1932,975,1863,center
1032000,818,1930,971,1835,center
1036000,810,1880,938,1814,center
1040000,761,1922,954,1834,center
1044000,808,1936,968,1861,center
1048000,819,1933,984,1834,center
1052000,816,1879,942,1814,center
1056000,755,1916,960,1832,center
1060000,814,1938,978,1856,center
1064000,821,1931,935,1848,center
1068000,770,1878,944,1822,center
1072000,796,1905,960,1828,center
1076000,810,1957,980,1864,center
1080000,832,1960,910,1858,center
1084000,835,1888,958,1826,center
1088000,803,1905,963,1830,center
1092000,820,1918,983,1858,center
1096000,833,1987,916,1861,center
1100000,750,1894,960,1848,center
1104000,799,1898,952,1829,center
1108000,813,1904,982,1827,center
1112000,836,1931,958,1870,center
1116000,743,1916,962,1858,center
1120000,808,1907,966,1838,center
1124000,818,1906,886,1840,center
1128000,851,1974,950,1866,center
1132000,767,1913,959,1854,center
1136000,801,1899,968,1824,center
1140000,820,1880,958,1840,center
1144000,790,1911,954,1876,center
1148000,805,1910,972,1868,center
1152000,810,1860,968,1824,center
1156000,820,1859,938,1839,center
1160000,768,1898,957,1866,center
1164000,814,1910,979,1874,center
1168000,810,1896,918,1824,center
1172000,818,1917,940,1834,center
1176000,750,1904,956,1863,center
1180000,807,1910,975,1880,center
1184000,820,1904,889,1844,center
1188000,826,1942,944,1833,center
1192000,744,1901,962,1856,center
1196000,805,1914,972,1866,center
1200000,826,1914,931,1864,center
1204000,798,1872,924,1840,center
1208000,802,1898,962,1854,center
1212000,807,1918,970,1868,center
1216000,825,1922,891,1867,center
1220000,752,1890,951,1848,center
1224000,809,1894,962,1850,center
1228000,824,1912,948,1872,center
1232000,834,1892,959,1882,center
1236000,742,1888,952,1849,center
1240000,798,1889,961,1856,center
1244000,813,1912,971,1864,center
1248000,819,1892,950,1888,center
1252000,772,1898,954,1868,center
1256000,800,1888,959,1873,center
1260000,830,1893,1007,1868,center
1264000,835,1944,959,1895,center
1268000,744,1884,958,1874,center
1272000,806,1880,963,1841,center
1276000,814,1879,964,1860,center
1280000,835,1869,958,1897,center
1284000,798,1892,969,1901,center
1288000,814,1878,995,1899,center
1292000,823,1874,985,1878,center
1296000,771,1888,969,1926,center
1300000,810,1908,985,1942,center
1304000,816,1891,996,1918,center
1308000,823,1934,954,1938,center
1312000,810,1902,994,1995,center
1316000,800,1894,1019,2038,center
1320000,815,1885,1032,2026,center
1324000,816,1890,956,2070,center
1328000,827,1863,1027,2144,center
1332000,775,1896,1070,2202,center
1336000,810,1896,1083,2215,center
1340000,809,1876,1058,2226,center
1344000,850,1864,1078,2279,center
1348000,763,1910,1112,2330,center
1352000,808,1911,1134,2336,center
1356000,824,1896,1082,2286,center
1360000,834,1878,1110,2320,center
1364000,762,1900,1167,2358,center
1368000,812,1910,1149,2354,center
1372000,816,1903,1149,2288,center
1376000,824,1904,1146,2306,center
1380000,842,1948,1141,2308,center
1384000,810,1926,1156,2346,center
1388000,823,1923,1154,2299,center
1392000,822,1916,1133,2296,center
1396000,832,1916,1177,2272,center
1400000,820,1910,1175,2320,center
1404000,847,1858,1155,2286,center
1408000,823,1830,1173,2262,center
1412000,815,1886,1173,2308,center
1416000,865,1948,1168,2307,center
1420000,829,1889,1147,2284,center
1424000,818,1880,1185,2285,center
1428000,803,1862,1177,2304,center
1432000,834,1904,1174,2350,center
1436000,824,1900,1221,2368,center
1440000,737,1889,1218,2356,center
1444000,836,1944,1212,2394,center
1448000,826,1895,1240,2457,center
1452000,821,1891,1276,2479,center
1456000,832,1888,1285,2473,center
1460000,840,1886,1219,2487,center
1464000,854,1905,1295,2546,center
1468000,799,1866,1313,2587,center
1472000,797,1843,1332,2552,center
1476000,824,1839,1344,2572,center
1480000,830,1860,1260,2595,center
1484000,813,1857,1352,2612,center
1488000,825,1845,1346,2581,center
1492000,818,1810,1352,2518,center
1496000,820,1808,1296,2535,center
1500000,827,1790,1343,2540,center
1504000,768,1824,1344,2498,center
1508000,802,1820,1336,2432,center
1512000,803,1831,1331,2416,center
1516000,818,1822,1310,2426,center
1520000,756,1835,1310,2386,center
1524000,788,1826,1306,2328,center
1528000,793,1830,1292,2262,center
1532000,814,1913,1275,2262,center
1536000,807,1858,1270,2216,center
1540000,797,1860,1262,2117,center
1544000,808,1857,1160,2058,center
1548000,761,1861,1221,2026,center
1552000,800,1891,1211,1980,center
1556000,810,1883,1136,1883,center
1560000,776,1843,1155,1820,center
1564000,786,1867,1150,1784,center
1568000,803,1884,1152,1728,center
1572000,823,1939,1110,1674,center
1576000,749,1856,1088,1588,center
1580000,784,1852,1084,1564,center
1584000,797,1843,998,1532,center
1588000,739,1815,1046,1486,center
1592000,776,1808,1019,1395,center
1596000,812,1832,932,1346,center
1600000,728,1855,989,1310,center
1604000,801,1852,974,1233,center
1608000,802,1812,893,1145,center
1612000,736,1778,912,1110,center
1616000,788,1804,912,1105,center
1620000,798,1808,852,1066,center
1624000,741,1769,858,1007,center
1628000,773,1764,851,848,center
1632000,794,1770,785,966,center
1636000,805,1818,823,973,center
1640000,788,1822,825,943,center
1644000,802,1831,790,904,center
1648000,763,1745,782,912,center
1652000,788,1820,794,944,center
1656000,802,1832,737,904,center
1660000,800,1867,746,896,center
1664000,772,1826,754,904,center
1668000,788,1856,764,928,center
1672000,812,1857,730,918,center
1676000,795,1826,729,890,center
1680000,795,1824,731,886,center
1684000,808,1870,654,936,center
1688000,740,1848,733,922,center
1692000,788,1862,702,902,center
1696000,803,1845,665,889,center
1700000,756,1860,688,924,center
1704000,795,1856,697,938,center
1708000,798,1872,402,924,center
1712000,751,1852,661,926,center
1716000,789,1868,676,946,center
1720000,810,1885,585,980,center
1724000,821,1928,653,976,center
1728000,786,1866,656,960,center
1732000,800,1888,603,965,center
1736000,822,1932,642,1025,center
1740000,763,1922,653,1044,center
1744000,804,1914,656,1036,center
1748000,823,1983,578,1046,center
1752000,772,1954,646,1082,center
1756000,821,1962,654,1106,center
1760000,825,1939,620,1104,center
1764000,840,1986,642,1144,center
1768000,806,1944,642,1186,center
1772000,818,1950,657,1196,center
1776000,829,1700,631,1194,center
1780000,823,1915,641,1198,center
1784000,829,1932,657,1248,center
1788000,826,1944,529,1268,center
1792000,786,1935,634,1266,center
1796000,796,1930,633,1258,center
1800000,820,1948,638,1282,center
1804000,841,1988,635,1317,center
1808000,812,1957,642,1312,center
1812000,818,1940,639,1263,center
1816000,832,1938,610,1298,center
1820000,834,2019,633,1339,center
1824000,817,1958,638,1334,center
1828000,818,1970,572,1323,center
1832000,714,1906,615,1338,center
1836000,807,1934,630,1383,center
1840000,820,1943,632,1391,center
1844000,780,1912,606,1376,center
1848000,798,1915,614,1376,center
1852000,819,1928,603,1402,center
1856000,824,1947,604,1450,center
1860000,802,1931,626,1476,center
1864000,804,1933,630,1487,center
1868000,810,1952,582,1529,center
1872000,819,1955,639,1584,center
1876000,806,1965,648,1586,center
1880000,805,1940,557,1564,center
1884000,827,1909,636,1602,center
1888000,788,1958,656,1642,center
1892000,811,1944,668,1651,center
1896000,817,1910,621,1626,center
1900000,744,1926,645,1638,center
1904000,804,1946,659,1647,center
1908000,814,1946,716,1677,center
1912000,810,1930,646,1657,center
1916000,786,1922,652,1666,center
1920000,819,1938,690,1703,center
1924000,820,1927,643,1708,center
1928000,740,1923,653,1692,center
1932000,806,1918,658,1622,center
1936000,813,1987,604,1701,center
1940000,718,1926,655,1729,center
1944000,787,1914,670,1709,center
1948000,810,1905,619,1692,center
1952000,776,1878,645,1718,center
1956000,791,1918,657,1747,center
1960000,813,1915,684,1742,center
1964000,820,1942,634,1709,center
1968000,749,1892,650,1723,center
1972000,806,1914,661,1763,center
1976000,836,1916,583,1749,center
1980000,820,1886,639,1729,center
1984000,800,1891,656,1730,center
1988000,821,1940,636,1770,center
1992000,808,1961,642,1764,center
1996000,782,1898,654,1774,center
2000000,808,1893,660,1718,center
2004000,824,1899,635,1764,center
2008000,745,1914,653,1785,center
2012000,804,1902,662,1783,center
2016000,804,1877,626,1741,center
2020000,762,1888,637,1768,center
2024000,793,1914,664,1806,center
2028000,814,1902,644,1777,center
2032000,815,1905,682,1754,center
2036000,709,1891,643,1772,center
2040000,802,1920,656,1784,center
2044000,819,1916,628,1790,center
2048000,786,1883,642,1768,center
2052000,799,1897,651,1776,center
2056000,808,1920,610,1787,center
2060000,832,1958,642,1813,center
2064000,782,1894,644,1786,center
2068000,799,1894,646,1768,center
2072000,819,1962,598,1808,center
2076000,762,1909,652,1828,center
2080000,804,1905,658,1803,center
2084000,778,1894,638,1778,center
2088000,778,1894,643,1808,center
2092000,792,1910,656,1828,center
2096000,796,1910,668,1824,center
2100000,820,1923,636,1787,center
2104000,804,1906,647,1802,center
2108000,800,1928,662,1818,center
2112000,816,1911,570,1816,center
2116000,760,1889,630,1786,center
2120000,790,1900,639,1814,center
2124000,808,1928,666,1821,center
2128000,825,1932,637,1838,center
2132000,785,1892,634,1809,center
2136000,810,1906,650,1811,center
2140000,815,1923,623,1848,center
2144000,774,1903,644,1860,center
2148000,786,1892,659,1864,center
2152000,819,1908,674,1866,center
2156000,811,1910,658,1929,center
2160000,756,1946,702,1988,center
2164000,806,1936,742,2100,center
2168000,818,1929,776,2166,center
2172000,838,1978,697,2322,center
2176000,767,1990,853,2470,center
2180000,838,1968,895,2552,center
2184000,844,1942,934,2608,center
2188000,849,1938,896,2736,center
2192000,917,1992,999,2872,center
2196000,830,1906,1050,2970,center
2200000,830,1892,1087,3038,center
2204000,832,1890,1121,3082,center
2208000,842,1966,1141,3208,center
2212000,812,1890,1186,3284,center
2216000,813,1860,1211,3320,center
2220000,814,1839,1232,3344,center
2224000,827,1850,1230,3414,center
2228000,827,1796,1272,3458,center
2232000,760,1795,1296,3474,center
2236000,798,1764,1318,3460,center
2240000,796,1760,1333,3454,center
2244000,806,1784,1302,3466,center
2248000,794,1764,1322,3414,center
2252000,791,1768,1320,3345,center
2256000,788,1787,1321,3298,center
2260000,810,1812,1344,3240,center
2264000,820,1826,1294,3178,center
2268000,672,1790,1288,3088,center
2272000,802,1805,1294,3018,center
2276000,899,1828,1241,2970,center
2280000,820,1742,1258,2922,center
2284000,812,1802,1251,2830,center
2288000,792,1802,1247,2762,center
2292000,811,1834,1234,2738,center
2296000,821,1824,1220,2698,center
2300000,749,1813,1217,2630,center
2304000,792,1814,1212,2572,center
2308000,805,1840,1194,2566,center
2312000,824,1844,1201,2546,center
2316000,789,1842,1180,2492,center
2320000,803,1824,1201,2434,center
2324000,810,1866,1128,2452,center
2328000,778,1842,1193,2470,center
2332000,788,1838,1206,2483,center
2336000,738,1798,1212,2444,center
2340000,803,1792,1178,2462,center
2344000,810,1790,1219,2518,center
2348000,729,1774,1244,2550,center
2352000,776,1736,1265,2552,center
2356000,772,1732,1276,2544,center
2360000,777,1738,1248,2628,center
2364000,754,1749,1298,2656,center
2368000,728,1694,1301,2634,center
2372000,771,1698,1289,2634,center
2376000,772,1698,1309,2674,center
2380000,720,1714,1316,2678,center
2384000,702,1726,1320,2645,center
2388000,710,1756,1315,2608,center
2392000,753,1770,1319,2610,center
2396000,764,1799,1340,2570,center
2400000,762,1800,1331,2560,center
2404000,772,1804,1236,2532,center
2408000,771,1831,1248,2532,center
2412000,778,1810,1307,2530,center
2416000,789,1812,1312,2519,center
2420000,724,1829,1306,2470,center
2424000,760,1842,1302,2429,center
2428000,724,1852,1323,2474,center
2432000,760,1848,1328,2456,center
2436000,773,1819,1332,2424,center
2440000,762,1808,1272,2425,center
2444000,770,1832,1274,2456,center
2448000,769,1834,1281,2454,center
2452000,762,1818,1262,2424,center
2456000,763,1783,1340,2419,center
2460000,782,1790,1336,2442,center
2464000,768,1824,1337,2438,center
2468000,708,1826,1342,2416,center
2472000,742,1814,1347,2411,center
2476000,744,1836,1364,2426,center
2480000,756,1761,1365,2425,center
2484000,780,1602,1350,2410,center
2488000,742,1818,1356,2380,center
2492000,749,1826,1365,2380,center
2496000,788,1846,1320,2408,center
2500000,773,1875,1362,2398,center
2504000,707,1816,1362,2353,center
2508000,752,1817,1360,2354,center
2512000,766,1836,1379,2346,center
2516000,776,1805,1360,2340,center
2520000,711,1816,1356,2304,center
2524000,741,1814,1354,2294,center
2528000,752,1834,1391,2272,center
2532000,787,1630,1348,2281,center
2536000,698,1831,1359,2248,center
2540000,741,1827,1350,2225,center
2544000,754,1838,1320,2224,center
2548000,782,1844,1341,2238,center
2552000,698,1849,1356,2215,center
2556000,750,1858,1314,2174,center
2560000,744,1848,1429,2176,center
2564000,770,1849,1352,2192,center
2568000,710,1850,1354,2174,center
2572000,764,1843,1359,2121,center
2576000,768,1851,1370,2128,center
2580000,775,1862,1348,2171,center
2584000,731,1864,1362,2176,center
2588000,744,1832,1358,2155,center
2592000,755,1824,1380,2144,center
2596000,762,1856,1312,2182,center
2600000,754,1824,1369,2182,center
2604000,734,1820,1384,2186,center
2608000,744,1812,1390,2154,center
2612000,760,1808,1406,2198,center
2616000,700,1822,1388,2212,center
2620000,744,1827,1397,2192,center
2624000,746,1818,1396,2128,center
2628000,764,1799,1383,2125,center
2632000,760,1850,1390,2176,center
2636000,685,1846,1390,2158,center
2640000,754,1829,1396,2130,center
2644000,758,1820,1338,2120,center
2648000,708,1848,1390,2141,center
2652000,732,1841,1388,2128,center
2656000,745,1830,1385,2096,center
2660000,758,1839,1291,2074,center
2664000,722,1846,1384,2099,center
2668000,740,1858,1385,2094,center
2672000,755,1848,1378,2038,center
2676000,765,1824,1344,2032,center
2680000,707,1851,1371,2048,center
2684000,739,1865,1382,2060,center
2688000,758,1856,1384,2026,center
2692000,760,1832,1385,2000,center
2696000,596,1843,1367,2011,center
2700000,746,1854,1385,2034,center
2704000,748,1848,1384,1986,center
2708000,740,1834,1308,1970,center
2712000,703,1831,1359,1986,center
2716000,721,1852,1377,2010,center
2720000,753,1856,1380,1978,center
2724000,763,1840,1322,1958,center
2728000,759,1806,1355,1964,center
2732000,741,1856,1373,1992,center
2736000,749,1852,1383,1958,center
2740000,763,1842,1292,1945,center
2744000,711,1812,1348,1942,center
2748000,726,1854,1363,1968,center
2752000,749,1862,1377,1962,center
2756000,785,1862,1392,1944,center
2760000,738,1817,1340,1928,center
2764000,736,1854,1369,1948,center
2768000,740,1866,1370,1939,center
2772000,759,1880,1306,1940,center
2776000,762,1824,1344,1908,center
2780000,683,1890,1363,1928,center
2784000,756,1886,1376,1958,center
2788000,761,1876,1316,1934,center
2792000,748,1824,1347,1910,center
2796000,720,1864,1358,1932,center
2800000,745,1895,1366,1954,center
2804000,763,1901,1293,1933,center
2808000,766,1850,1343,1905,center
2812000,758,1881,1356,1906,center
2816000,750,1901,1365,1889,center
2820000,766,1908,1344,1922,center
2824000,765,1906,1341,1899,center
2828000,752,1880,1353,1890,center
2832000,753,1911,1360,1877,center
2836000,756,1930,1384,1912,center
2840000,780,1889,1335,1899,center
2844000,746,1901,1338,1868,center
2848000,748,1918,1347,1860,center
2852000,750,1935,1330,1896,center
2856000,778,1718,1338,1888,center
2860000,695,1900,1331,1858,center
2864000,746,1914,1350,1897,center
2868000,773,1935,1298,1886,center
2872000,781,1899,1330,1884,center
2876000,707,1912,1339,1849,center
2880000,761,1915,1344,1765,center
2884000,761,1934,1328,1852,center
2888000,774,1913,1312,1869,center
2892000,740,1922,1325,1842,center
2896000,754,1926,1328,1834,center
2900000,777,1935,1310,1850,center
2904000,774,2000,1280,1866,center
2908000,791,1930,1324,1842,center
2912000,747,1938,1334,1824,center
2916000,774,1950,1326,1840,center
2920000,788,1974,1244,1852,center
2924000,730,1938,1317,1821,center
2928000,764,1936,1304,1755,center
2932000,780,1970,1245,1692,center
2936000,801,1992,1272,1696,center
2940000,730,1982,1261,1635,center
2944000,776,1956,1242,1560,center
2948000,781,1956,1186,1524,center
2952000,809,1992,1212,1520,center
2956000,757,1923,1208,1474,center
2960000,761,1892,1202,1426,center
2964000,780,1905,1168,1439,center
2968000,766,1942,1194,1484,center
2972000,776,1944,1202,1472,center
2976000,770,1908,1219,1479,center
2980000,772,1950,1176,1500,center
2984000,657,1923,1207,1564,center
2988000,774,1932,1226,1610,center
2992000,781,1883,1182,1622,center
2996000,788,1898,1217,1641,center
3000000,732,1930,1244,1718,center
3004000,755,1934,1270,1798,center
3008000,775,1914,1288,1849,center
3012000,782,1898,1267,1850,center
3016000,728,1914,1286,1896,center
3020000,758,1957,1317,1974,center
3024000,784,1955,1334,1960,center
3028000,776,1929,1306,1966,center
3032000,794,1949,1314,1982,center
3036000,695,1954,1341,2018,center
3040000,775,1943,1350,2037,center
3044000,772,1919,1356,1978,center
3048000,791,1896,1316,1980,center
3052000,739,1944,1336,2005,center
3056000,775,1948,1344,2006,center
3060000,776,1947,1316,1962,center
3064000,784,1910,1300,1925,center
3068000,721,1955,1315,1923,center
3072000,781,1960,1314,1911,center
3076000,787,1950,1306,1854,center
3080000,790,1992,1260,1794,center
3084000,721,1952,1266,1790,center
3088000,779,1981,1276,1774,center
3092000,802,2011,1205,1710,center
3096000,808,2010,1216,1636,center
3100000,790,2016,1221,1600,center
3104000,811,2021,1190,1563,center
3108000,817,1975,1171,1523,center
3112000,710,1985,1166,1461,center
3116000,791,1986,1159,1399,center
3120000,828,1983,1124,1378,center
3124000,759,2013,1109,1322,center
3128000,804,2009,1098,1258,center
3132000,818,2003,1099,1206,center
3136000,775,1982,1054,1198,center
3140000,801,2032,1059,1196,center
3144000,824,2007,1026,1153,center
3148000,833,2002,1019,1132,center
3152000,764,1994,1027,1137,center
3156000,810,2009,1032,1154,center
3160000,822,2006,1016,1149,center
3164000,779,1976,1000,1125,center
3168000,814,1984,1010,1135,center
3172000,831,2000,804,1142,center
3176000,838,2000,978,1148,center
3180000,754,1974,976,1134,center
3184000,815,1979,986,1126,center
3188000,835,1990,909,1173,center
3192000,787,1976,974,1179,center
3196000,818,1984,974,1178,center
3200000,830,1979,947,1163,center
3204000,838,2026,919,1216,center
3208000,760,1988,966,1236,center
3212000,807,1975,978,1235,center
3216000,822,1958,946,1234,center
3220000,837,1958,957,1278,center
3224000,768,1974,977,1316,center
3228000,810,1962,990,1347,center
3232000,818,1949,988,1336,center
3236000,834,1922,974,1364,center
3240000,754,1958,1004,1486,center
3244000,801,1964,1024,1558,center
3248000,810,1952,1030,1607,center
3252000,815,1932,1034,1699,center
3256000,763,1988,1084,1822,center
3260000,804,1994,1120,1923,center
3264000,810,1977,1146,1974,center
3268000,804,1984,1174,2080,center
3272000,832,2060,1192,2214,center
3276000,788,2011,1250,2324,center
3280000,821,1996,1280,2390,center
3284000,833,2002,1265,2427,center
3288000,849,1999,1218,2482,center
3292000,831,2062,1324,2502,center
3296000,836,1999,1340,2484,center
3300000,857,1966,1344,2448,center
3304000,826,1980,1346,2448,center
3308000,834,1969,1304,2435,center
3312000,770,1982,1324,2420,center
3316000,805,1957,1314,2382,center
3320000,825,1974,1344,2366,center
3324000,845,2050,1284,2334,center
3328000,773,2014,1284,2264,center
3332000,830,2014,1269,2146,center
3336000,838,2004,1119,2062,center
3340000,775,2008,1205,2000,center
3344000,821,2016,1191,1914,center
3348000,840,2013,1093,1789,center
3352000,780,2018,1108,1688,center
3356000,827,2040,1101,1624,center
3360000,851,2030,1024,1549,center
3364000,793,1995,1028,1451,center
3368000,834,1998,1024,1348,center
3372000,841,1994,866,1273,center
3376000,790,1956,960,1219,center
3380000,828,1946,944,1131,center
3384000,827,1904,910,1065,center
3388000,778,1912,891,1049,center
3392000,835,1918,894,974,center
3396000,840,1929,894,999,center
3400000,786,1903,852,996,center
3404000,828,1926,859,1012,center
3408000,847,1945,818,1035,center
3412000,846,1910,850,1064,center
3416000,824,1928,854,1050,center
3420000,838,1922,858,1061,center
3424000,852,1920,842,1092,center
3428000,765,1946,847,1120,center
